fecha,pais,superficie,idprovincia,municipio,causa,causa_supuesta,time_ctrl,time_ext,personal,medios,tipo,predicted_cluster
2001-10-30,spain,3.5,Ourense,MACEDA,accidente,1.0,115,125,7,1,incendio,1
2011-10-04,spain,1.11,Pontevedra,"CAÑIZA, A",intencionado,1.0,77,329,13,2,incendio,1
2001-02-17,spain,1.5,Zamora,PÍAS,intencionado,1.0,60,120,4,0,incendio,1
2014-02-23,spain,2.5,Cantabria,CABUÉRNIGA,intencionado,0.0,150,160,7,0,incendio,1
2004-07-28,spain,3.0,Asturias,RIVADEDEVA,intencionado,1.0,45,150,2,2,incendio,1
2002-02-22,spain,3.0,Zamora,GALENDE,intencionado,1.0,569,599,1,0,incendio,1
2008-07-19,spain,1.0,Segovia,CANTALEJO,accidente,0.0,70,460,69,23,conato,0
2004-01-12,spain,3.0,Asturias,MORCÍN,desconocido,0.0,0,138,3,1,incendio,1
2015-12-25,spain,1.1,Cantabria,MAZCUERRAS,intencionado,1.0,180,210,8,1,incendio,1
2010-02-26,spain,2.0,Cantabria,CASTAÑEDA,reproducido,0.0,90,120,7,1,incendio,1
2014-01-08,spain,11.69,Cantabria,RIONANSA,intencionado,1.0,0,80,0,0,incendio,1
2003-08-27,spain,8.9,Madrid,SAN MARTIN DE VALDEIGLESIAS,desconocido,0.0,124,663,145,21,incendio,0
2012-08-15,spain,10.98,Santa Cruz de Tenerife,"OROTAVA, LA",intencionado,0.0,223,3998,75,9,incendio,1
2001-06-21,spain,1.1,"Coruña, A",NARÓN,intencionado,1.0,105,145,9,2,incendio,1
2005-01-24,spain,1.0,Murcia,ARCHENA,intencionado,1.0,55,105,16,3,conato,1
2005-08-22,spain,2.0,"Coruña, A",OUTES,intencionado,1.0,90,95,18,2,incendio,1
2004-04-06,spain,3.8,Ourense,MASIDE,intencionado,1.0,200,300,32,5,incendio,1
2002-08-29,spain,2.9,"Coruña, A",ARTEIXO,intencionado,1.0,130,215,29,6,incendio,1
2006-04-30,spain,3.1,Asturias,AMIEVA,desconocido,0.0,125,125,7,2,incendio,1
2004-06-22,spain,6.8,León,ALIJA DEL INFANTADO,accidente,1.0,126,171,46,3,incendio,1
2002-07-24,spain,1.6,Madrid,VILLAMANTA,reproducido,0.0,42,202,50,7,incendio,1
2010-07-17,spain,8.13,León,VILLAQUEJIDA,accidente,0.0,423,1210,22,2,incendio,1
2004-02-11,spain,1.3,Lugo,PALAS DE REI,intencionado,1.0,105,130,9,0,incendio,1
2008-02-18,spain,1.1,Lugo,LUGO,accidente,0.0,105,155,7,1,incendio,1
2011-04-09,spain,3.3,León,PONFERRADA,intencionado,1.0,92,92,8,1,incendio,1
2010-08-16,spain,6.2,Asturias,ALLANDE,intencionado,0.0,0,867,46,3,incendio,1
2009-08-03,spain,4.06,Navarra,AÑORBE,accidente,0.0,421,920,33,12,incendio,0
2005-08-21,spain,3.05,Badajoz,TRUJILLANOS,desconocido,0.0,30,60,6,1,incendio,1
2014-03-09,spain,95.29,Asturias,GRADO,intencionado,0.0,611,626,9,1,incendio,1
2004-02-23,spain,5.0,Ourense,MACEDA,intencionado,1.0,80,115,13,3,incendio,1
2009-08-27,spain,1.26,Toledo,TALAVERA DE LA REINA,accidente,1.0,81,81,45,1,incendio,1
2009-03-17,spain,20.0,Pontevedra,SILLEDA,intencionado,1.0,182,442,18,2,incendio,1
2012-03-09,spain,2.0,Asturias,LENA,desconocido,0.0,147,188,3,0,incendio,1
2012-02-07,spain,6.08,Lleida,IVARS DE NOGUERA,accidente,0.0,175,430,24,6,incendio,1
2011-04-02,spain,1.0,Cantabria,CABUÉRNIGA,intencionado,0.0,75,90,7,0,conato,1
2012-05-25,spain,2.45,Lugo,FOLGOSO DO COUREL,rayo,0.0,154,173,18,6,incendio,1
2002-02-02,spain,2.3,Lugo,"INCIO, O",intencionado,0.0,70,130,12,0,incendio,1
2015-08-02,spain,15.1,Asturias,PILOÑA,intencionado,0.0,210,270,3,2,incendio,1
2004-07-27,spain,1.5,"Palmas, Las",TELDE,desconocido,0.0,78,122,28,4,incendio,1
2005-03-19,spain,2.5,Ourense,RAIRIZ DE VEIGA,intencionado,1.0,112,134,5,1,incendio,1
2008-01-02,spain,1.5,Asturias,LAVIANA,desconocido,0.0,0,101,3,1,incendio,1
2004-06-12,spain,1.0,Ciudad Real,CAMPO DE CRIPTANA,accidente,0.0,50,75,6,1,conato,1
2012-05-28,spain,2.07,"Rioja, La",NÁJERA,intencionado,0.0,135,165,10,1,incendio,1
2011-09-17,spain,4.5,Toledo,CHOZAS DE CANALES,intencionado,1.0,209,458,19,1,incendio,1
2007-04-22,spain,2.0,Asturias,SARIEGO,desconocido,0.0,120,135,4,2,incendio,1
2002-01-23,spain,9.0,Asturias,SOBRESCOBIO,desconocido,0.0,0,375,8,1,incendio,1
2012-03-04,spain,3.66,Cuenca,"MESAS, LAS",intencionado,1.0,115,115,1,0,incendio,1
2006-07-26,spain,1.0,Cáceres,VILLAMESÍAS,desconocido,0.0,5,55,6,1,conato,1
2011-03-23,spain,1.3,Cantabria,SARO,intencionado,1.0,60,90,18,0,incendio,1
2015-07-05,spain,5.39,Sevilla,"RONQUILLO, EL",accidente,0.0,205,405,43,2,incendio,1
2003-03-22,spain,1.0,Asturias,SOBRESCOBIO,intencionado,1.0,105,135,5,1,conato,1
2001-11-25,spain,1.5,Lugo,SAMOS,accidente,1.0,90,135,6,1,incendio,1
2003-06-17,spain,1.0,Ourense,SAN AMARO,desconocido,0.0,85,140,10,2,conato,1
2009-04-23,spain,1.51,Pontevedra,POIO,intencionado,1.0,91,306,23,5,incendio,1
2005-09-15,spain,1.61,Córdoba,VILLAVICIOSA DE CÓRDOBA,accidente,0.0,214,1334,73,8,incendio,1
2003-07-16,spain,2.0,Zaragoza,VILLARROYA DE LA SIERRA,accidente,1.0,70,490,46,6,incendio,1
2004-08-08,spain,1.04,Córdoba,ESPEJO,intencionado,1.0,0,236,11,1,incendio,1
2009-03-27,spain,1.0,Asturias,BELMONTE DE MIRANDA,desconocido,0.0,0,904,0,0,conato,1
2004-10-08,spain,19.29,Salamanca,VILLARINO DE LOS AIRES,intencionado,1.0,115,355,47,6,incendio,1
2015-08-30,spain,6.5,Cantabria,Comunidad de Campoo-Cabuérniga,intencionado,0.0,180,210,1,0,incendio,1
2006-02-13,spain,13.0,León,VALDERRUEDA,intencionado,1.0,94,139,8,0,incendio,1
2011-04-17,spain,1.8,Lugo,OUROL,intencionado,1.0,108,171,9,1,incendio,1
2014-07-31,spain,1.1,Salamanca,ALDEATEJADA,accidente,1.0,36,106,9,2,incendio,1
2008-07-02,spain,29.3,Ciudad Real,CIUDAD REAL,accidente,0.0,126,150,79,20,incendio,0
2009-11-13,spain,1.14,Salamanca,VILLARINO DE LOS AIRES,intencionado,1.0,75,90,5,0,incendio,1
2008-08-24,spain,11.44,Zamora,S VITERO,intencionado,0.0,62,195,56,7,incendio,1
2012-03-27,spain,1.1,Asturias,ONÍS,intencionado,0.0,309,514,2,0,incendio,1
2011-08-15,spain,1.6,Badajoz,OLIVA DE MÉRIDA,intencionado,0.0,240,1350,11,4,incendio,1
2007-10-22,spain,3.5,Ourense,BOBORÁS,intencionado,1.0,265,295,9,1,incendio,1
2004-07-28,spain,4.0,Ávila,CANDELEDA,intencionado,0.0,70,210,32,3,incendio,1
2004-06-15,spain,4.5,"Coruña, A",CULLEREDO,intencionado,1.0,368,633,16,1,incendio,1
2011-08-24,spain,1.5,Huesca,ZAIDÍN,intencionado,1.0,62,150,19,4,incendio,1
2013-08-01,spain,16.0,Toledo,CASARRUBIOS DEL MONTE,accidente,0.0,97,556,12,0,incendio,1
2015-08-01,spain,6.99,Pontevedra,"LAMA, A",intencionado,1.0,865,1155,30,5,incendio,1
2005-08-20,spain,57.0,Pontevedra,"CAÑIZA, A",intencionado,1.0,385,445,17,2,incendio,1
2005-09-17,spain,29.0,Ourense,"IRIXO, O",desconocido,0.0,1305,1345,35,8,incendio,1
2006-09-08,spain,14.7,León,VEGA DE VALCARCE,intencionado,1.0,454,822,12,3,incendio,1
2009-07-24,spain,1.5,Guadalajara,TORREMOCHA DEL CAMPO,accidente,0.0,50,102,35,6,incendio,1
2004-06-27,spain,1.5,Asturias,LLANES,desconocido,0.0,0,143,3,1,incendio,1
2008-09-30,spain,5.0,Asturias,CANGAS DEL NARCEA,intencionado,0.0,282,352,3,1,incendio,1
2009-02-22,spain,2.0,Huesca,HUESCA,accidente,0.0,78,190,17,4,incendio,1
2002-05-29,spain,1.5,Toledo,ORGAZ,desconocido,0.0,60,70,26,4,incendio,1
2004-02-06,spain,2.0,Asturias,TINEO,desconocido,0.0,210,240,6,1,incendio,1
2010-03-17,spain,1.0,Asturias,SOBRESCOBIO,accidente,0.0,0,128,0,0,conato,1
2013-09-12,spain,1.2,"Coruña, A",LOUSAME,intencionado,1.0,64,277,22,6,incendio,1
2011-03-09,spain,5.09,Ourense,LOBEIRA,intencionado,1.0,128,143,8,1,incendio,1
2006-08-08,spain,1.1,"Coruña, A",TEO,intencionado,1.0,85,215,5,1,incendio,1
2002-01-30,spain,1.5,Cantabria,VILLAESCUSA,desconocido,0.0,900,1020,3,1,incendio,1
2006-03-26,spain,1.25,Bizkaia,KARRANTZA HARANA,accidente,1.0,0,345,4,1,incendio,1
2005-02-10,spain,1.0,Asturias,PRAVIA,accidente,0.0,54,213,4,2,conato,1
2005-03-01,spain,4.0,"Coruña, A",TOQUES,intencionado,1.0,170,180,9,2,incendio,1
2015-07-26,spain,115.89,Huelva,ZUFRE,intencionado,0.0,1305,2745,256,30,incendio,0
2008-10-04,spain,4.0,Zamora,HERMISENDE,intencionado,1.0,90,240,11,4,incendio,1
2011-10-10,spain,6.14,Ourense,BALTAR,intencionado,1.0,200,435,11,1,incendio,1
2003-08-22,spain,3.5,Toledo,LAGARTERA,desconocido,0.0,50,190,25,3,incendio,1
2004-01-03,spain,7.0,Ávila,MIJARES,intencionado,0.0,0,450,3,0,incendio,1
2007-07-15,spain,10.15,Huelva,VALVERDE DEL CAMINO,desconocido,0.0,190,925,62,8,incendio,1
2004-05-20,spain,5.0,"Coruña, A",CERCEDA,intencionado,1.0,45,75,6,1,incendio,1
2011-10-15,spain,1.0,Ourense,VILAR DE SANTOS,intencionado,1.0,120,285,18,4,conato,1
2012-02-02,spain,7.5,Asturias,PILOÑA,intencionado,0.0,0,210,0,0,incendio,1
2002-05-31,spain,1.7,Zaragoza,MAELLA,accidente,0.0,0,330,11,4,incendio,1
2011-10-16,spain,4.91,Pontevedra,DOZÓN,intencionado,1.0,338,530,5,1,incendio,1
2011-07-01,spain,1.0,Pontevedra,"ESTRADA, A",intencionado,1.0,180,285,9,5,conato,1
2015-06-06,spain,196.98,Zamora,PEDRALBA DE LA PRADERIA,intencionado,0.0,1697,2897,63,9,incendio,0
2011-08-20,spain,2.0,"Coruña, A",TORDOIA,desconocido,0.0,168,260,21,3,incendio,1
2001-09-13,spain,6.0,Cantabria,CAMPOO DE YUSO,intencionado,1.0,210,240,1,0,incendio,1
2005-08-20,spain,4.5,"Coruña, A",VIMIANZO,intencionado,1.0,230,240,6,0,incendio,1
2005-10-02,spain,15.0,León,TRABADELO,desconocido,0.0,402,427,19,2,incendio,1
2004-06-23,spain,4.0,Navarra,AÑORBE,desconocido,0.0,0,130,4,2,incendio,1
2011-04-01,spain,16.73,Asturias,LENA,intencionado,0.0,0,207,8,1,incendio,1
2004-03-27,spain,1.5,Cáceres,NAVACONCEJO,accidente,1.0,520,540,6,1,incendio,1
2010-07-01,spain,3.28,Cáceres,MATA DE ALCÁNTARA,rayo,0.0,125,155,24,2,incendio,1
2003-08-12,spain,1.0,Girona,PALAFRUGELL,accidente,0.0,155,270,52,10,conato,0
2004-06-16,spain,41.0,"Coruña, A","PONTES DE GARCIA RODRIGUEZ, AS",intencionado,1.0,1600,1675,20,5,incendio,1
2006-09-09,spain,3.0,Zamora,POBLADURA DEL VALLE,intencionado,1.0,75,90,4,1,incendio,1
2005-04-11,spain,3.0,"Coruña, A",CARNOTA,accidente,1.0,115,180,26,2,incendio,1
2004-06-11,spain,1.2,Navarra,SESMA,accidente,0.0,0,60,1,0,incendio,1
2008-03-05,spain,1.5,Ourense,"VEIGA, A",intencionado,1.0,90,105,6,0,incendio,1
2004-05-16,spain,1.2,Ourense,VEREA,intencionado,1.0,150,255,9,2,incendio,1
2004-09-30,spain,1.0,Valencia/València,GANDIA,accidente,0.0,62,482,41,4,conato,1
2006-03-26,spain,5.0,Asturias,PILOÑA,intencionado,0.0,60,105,4,1,incendio,1
2015-01-04,spain,1.02,Cáceres,MONTÁNCHEZ,intencionado,1.0,110,130,7,1,incendio,1
2009-02-26,spain,1.02,Ávila,MUÑANA,accidente,0.0,75,145,14,0,incendio,1
2009-08-18,spain,2.5,Tarragona,VIMBODÍ,desconocido,0.0,150,629,68,13,incendio,0
2013-10-24,spain,175.0,"Palmas, Las",VEGA DE SAN MATEO,accidente,1.0,1422,2810,141,13,incendio,0
2012-09-20,spain,22.46,León,VEGACERVERA,intencionado,1.0,392,1892,19,4,incendio,1
2011-04-09,spain,70.0,Asturias,TINEO,intencionado,0.0,421,447,9,1,incendio,1
2005-03-18,spain,18.0,Asturias,RIBADESELLA,desconocido,0.0,0,2694,13,1,incendio,1
2004-03-17,spain,6.0,Asturias,LLANES,desconocido,0.0,0,133,7,2,incendio,1
2006-08-05,spain,1.0,Navarra,TUDELA,desconocido,0.0,33,186,8,2,conato,1
2015-12-27,spain,42.0,Cantabria,SAN ROQUE DE RIOMIERA,intencionado,1.0,0,510,0,0,incendio,1
2009-07-31,spain,13.7,Sevilla,MORÓN DE LA FRONTERA,intencionado,0.0,130,505,55,5,incendio,1
2008-02-12,spain,5.0,Ourense,CHANDREXA DE QUEIXA,intencionado,0.0,170,183,6,0,incendio,1
2009-08-15,spain,115.5,Salamanca,CEREZAL DE PEÑAHORCADA,rayo,0.0,219,234,170,12,incendio,0
2008-08-05,spain,15.2,Toledo,ALMENDRAL DE LA CAÑADA,accidente,1.0,188,364,43,4,incendio,1
2003-08-19,spain,4.0,Granada,HUÉLAGO,desconocido,0.0,55,90,18,2,incendio,1
2009-08-18,spain,1.1,"Coruña, A",CARNOTA,accidente,1.0,53,209,12,2,incendio,1
2014-03-17,spain,1.05,Cuenca,SANTA CRUZ DE MOYA,accidente,0.0,75,1215,5,1,incendio,1
2011-10-17,spain,1.0,Pontevedra,GONDOMAR,intencionado,1.0,103,162,12,1,conato,1
2012-02-04,spain,4.7,Albacete,FUENTEALBILLA,accidente,0.0,167,4217,20,2,incendio,1
2014-09-17,spain,1.5,Cantabria,PENAGOS,intencionado,1.0,240,270,7,1,incendio,1
2009-03-10,spain,1.0,Asturias,CANGAS DE ONÍS,accidente,0.0,0,34,3,1,conato,1
2004-07-10,spain,1.1,Valencia/València,TUÉJAR,intencionado,1.0,64,984,65,10,incendio,0
2005-09-09,spain,1.0,Toledo,CERVERA DE LOS MONTES,accidente,1.0,40,247,18,1,conato,1
2006-08-09,spain,2.0,"Coruña, A",NOIA,intencionado,1.0,615,825,28,4,incendio,1
2001-09-18,spain,1.8,Pontevedra,"PORRIÑO, O",intencionado,1.0,105,245,16,3,incendio,1
2002-03-06,spain,1.0,Zamora,VIÑAS,intencionado,1.0,60,75,2,0,conato,1
2001-07-04,spain,34.5,Toledo,TALAVERA DE LA REINA,desconocido,0.0,170,350,117,5,incendio,1
2011-03-26,spain,1.5,Navarra,OLITE/ERRIBERI,intencionado,1.0,28,51,4,1,incendio,1
2005-03-10,spain,100.0,Zamora,TREFACIO,intencionado,1.0,360,390,33,4,incendio,1
2002-07-23,spain,25.0,Cuenca,VILLAESCUSA DE HARO,accidente,1.0,295,540,57,12,incendio,0
2012-02-29,spain,4.03,Zaragoza,SÁDABA,accidente,1.0,105,115,6,1,incendio,1
2007-09-04,spain,3.32,Girona,FIGUERES,accidente,1.0,48,95,27,8,incendio,1
2005-08-06,spain,14.5,"Coruña, A",TOQUES,intencionado,1.0,320,355,31,6,incendio,1
2003-04-04,spain,1.0,Navarra,PERALTA/AZKOIEN,accidente,1.0,0,210,2,1,conato,1
2003-06-19,spain,2.0,"Coruña, A",PORTO DO SON,intencionado,1.0,310,350,5,1,incendio,1
2003-06-22,spain,9.0,Badajoz,VALDETORRES,intencionado,1.0,250,390,29,7,incendio,1
2012-09-21,spain,90.0,Asturias,TINEO,intencionado,0.0,3066,7087,108,16,incendio,0
2005-08-05,spain,3.9,"Coruña, A",MUXÍA,intencionado,1.0,180,250,28,3,incendio,1
2012-07-07,spain,2.24,Granada,MOCLÍN,accidente,0.0,61,756,32,6,incendio,1
2011-04-07,spain,8.0,Cantabria,VEGA DE PAS,intencionado,1.0,325,355,8,0,incendio,1
2003-06-30,spain,7.5,Bizkaia,LOIU,desconocido,0.0,0,570,16,0,incendio,1
2012-12-24,spain,2.0,Asturias,TINEO,accidente,0.0,153,169,6,0,incendio,1
2014-04-17,spain,1.09,Asturias,CANGAS DEL NARCEA,intencionado,0.0,74,94,3,0,incendio,1
2002-07-21,spain,1.0,Cáceres,MORCILLO,accidente,1.0,100,110,9,1,conato,1
2012-08-11,spain,38.0,Alicante/Alacant,LLÍBER,rayo,0.0,1633,3133,109,20,incendio,0
2002-03-23,spain,10.0,"Coruña, A",ARANGA,intencionado,1.0,105,150,6,1,incendio,1
2004-08-24,spain,184.0,Cuenca,"PESQUERA, LA",rayo,0.0,1310,3320,218,29,incendio,0
2015-09-12,spain,2.3,Ourense,PETÍN,intencionado,1.0,100,169,44,5,incendio,1
2008-08-27,spain,56.0,Ourense,RIÓS,intencionado,1.0,257,1228,96,16,incendio,0
2015-08-04,spain,1.3,Guadalajara,BAÑOS DE TAJO,rayo,0.0,771,5497,49,6,incendio,1
2013-09-11,spain,2.86,Pontevedra,LALÍN,intencionado,1.0,885,1078,20,4,incendio,1
2015-07-28,spain,8.6,Lugo,LUGO,intencionado,1.0,436,1148,42,10,incendio,0
2015-02-28,spain,2.08,Huesca,PERALTILLA,accidente,1.0,82,275,16,3,incendio,1
2011-07-02,spain,2.11,Lugo,CASTRO DE REI,intencionado,1.0,135,335,24,10,incendio,0
2008-07-30,spain,8.0,Ciudad Real,ALMEDINA,intencionado,0.0,37,66,22,3,incendio,1
2015-08-27,spain,2.05,León,CARRACEDELO,accidente,1.0,62,238,12,3,incendio,1
2006-06-12,spain,1.1,Toledo,RIELVES,accidente,0.0,70,70,18,7,incendio,1
2006-06-03,spain,1.6,Pontevedra,SALVATERRA DE MIÑO,intencionado,1.0,85,205,16,1,incendio,1
2002-10-04,spain,1.5,"Coruña, A",CARBALLO,intencionado,1.0,90,145,11,1,incendio,1
2004-07-17,spain,6.0,León,ENCINEDO,intencionado,1.0,300,349,10,2,incendio,1
2011-03-22,spain,2.5,Asturias,LANGREO,desconocido,0.0,97,104,4,0,incendio,1
2004-06-13,spain,2.0,Ourense,XUNQUEIRA DE AMBÍA,desconocido,0.0,325,435,21,5,incendio,1
2009-06-21,spain,1.0,Pontevedra,MOAÑA,desconocido,0.0,127,256,13,4,conato,1
2012-06-20,spain,20.7,Burgos,MERINDAD DE VALDEPORRES,reproducido,0.0,537,2968,14,5,incendio,1
2002-04-24,spain,7.3,Guadalajara,ALCOLEA DEL PINAR,accidente,0.0,170,290,40,4,incendio,1
2009-03-18,spain,5.0,Asturias,PILOÑA,intencionado,1.0,0,715,0,0,incendio,1
2003-08-15,spain,1.0,Cáceres,ALMOHARÍN,desconocido,0.0,20,1515,9,1,conato,1
2008-04-27,spain,6.0,Asturias,CABRALES,accidente,0.0,233,293,10,2,incendio,1
2013-08-26,spain,1.99,Tarragona,RIBA-ROJA D' EBRE,accidente,0.0,194,374,9,1,incendio,1
2005-08-19,spain,3.0,Ourense,"MEZQUITA, A",intencionado,1.0,75,105,11,2,incendio,1
2005-06-21,spain,3.5,Ciudad Real,ALMURADIEL,rayo,0.0,135,285,45,6,incendio,1
2001-09-06,spain,1.37,Granada,LÁCHAR,reproducido,0.0,195,270,29,4,incendio,1
2003-06-24,spain,5.88,Madrid,MÓSTOLES,desconocido,0.0,70,90,26,1,incendio,1
2008-01-01,spain,18.84,Araba/Álava,OTRA PROVINCIA,accidente,0.0,1485,1590,11,0,incendio,1
2001-04-15,spain,4.87,Pontevedra,AGOLADA,intencionado,1.0,165,168,21,3,incendio,1
2009-04-02,spain,8.0,"Coruña, A",SANTIAGO DE COMPOSTELA,intencionado,1.0,162,192,8,2,incendio,1
2012-09-23,spain,5.7,Bizkaia,GALDAKAO,accidente,0.0,132,252,10,4,incendio,1
2003-09-19,spain,1.0,Asturias,PEÑAMELLERA ALTA,desconocido,0.0,0,221,7,1,conato,1
2009-10-04,spain,1.26,Burgos,BASCONCILLOS DEL TOZO,intencionado,1.0,281,341,14,2,incendio,1
2003-03-22,spain,15.0,León,VILLABLINO,intencionado,1.0,900,965,10,2,incendio,1
2004-03-19,spain,1.0,Asturias,GIJÓN,desconocido,0.0,0,75,3,1,conato,1
2008-03-06,spain,4.7,Zamora,LUBIAN,intencionado,0.0,840,870,21,4,incendio,1
2004-02-20,spain,30.0,Ourense,BANDE,intencionado,1.0,725,730,19,3,incendio,1
2001-02-24,spain,3.0,Ourense,"IRIXO, O",intencionado,1.0,415,445,6,1,incendio,1
2011-02-26,spain,7.0,Cáceres,CABEZUELA DEL VALLE,intencionado,1.0,125,200,17,2,incendio,1
2002-08-03,spain,4.0,Cuenca,VILLALBA DEL REY,intencionado,1.0,250,1120,49,7,incendio,1
2011-07-01,spain,2.0,Lugo,BARALLA,accidente,0.0,122,255,29,8,incendio,1
2003-06-22,spain,2.2,Huesca,AYERBE,accidente,0.0,62,405,65,6,incendio,1
2008-03-09,spain,2.7,Zamora,GALLEGOS DEL RIO,intencionado,0.0,65,90,8,1,incendio,1
2002-02-02,spain,1.5,Asturias,SAN MARTÍN DEL REY AURELIO,desconocido,0.0,0,114,4,1,incendio,1
2004-03-27,spain,1.5,Pontevedra,COTOBADE,intencionado,1.0,177,182,4,1,incendio,1
2001-08-11,spain,2.0,León,VALVERDE DE LA VIRGEN,accidente,1.0,55,65,9,1,incendio,1
2010-10-24,spain,4.0,Huelva,TRIGUEROS,accidente,0.0,180,855,26,2,incendio,1
2007-08-31,spain,7.46,Madrid,NAVAS DEL REY,accidente,0.0,38,194,73,10,incendio,0
2012-07-28,spain,1.3,Valencia/València,AYORA,rayo,0.0,310,1690,63,5,incendio,1
2015-04-12,spain,2.1,Cantabria,CABUÉRNIGA,intencionado,1.0,115,130,6,0,incendio,1
2012-03-15,spain,1.5,Cáceres,MONTÁNCHEZ,intencionado,1.0,140,190,3,1,incendio,1
2002-07-19,spain,11.0,Toledo,DOSBARRIOS,accidente,1.0,190,260,11,2,incendio,1
2003-07-07,spain,1.0,"Coruña, A",OUTES,intencionado,1.0,468,513,6,1,conato,1
2005-08-21,spain,16.5,Ourense,CUALEDRO,intencionado,1.0,405,550,10,1,incendio,1
2002-10-20,spain,1.5,Lugo,LUGO,intencionado,1.0,125,165,5,1,incendio,1
2004-02-04,spain,7.0,Asturias,ONÍS,desconocido,0.0,0,193,4,2,incendio,1
2009-06-11,spain,3.3,Málaga,MÁLAGA,intencionado,1.0,350,1245,49,4,incendio,1
2003-09-13,spain,6.0,Ourense,MANZANEDA,intencionado,1.0,80,115,11,2,incendio,1
2012-03-02,spain,12.8,Barcelona,TORRELLES DE FOIX,accidente,0.0,167,591,53,14,incendio,0
2005-05-26,spain,8.0,Cantabria,RIONANSA,accidente,0.0,180,360,13,0,incendio,1
2013-12-24,spain,20.0,Asturias,RIBADESELLA,intencionado,0.0,650,720,10,1,incendio,1
2001-11-07,spain,2.0,Ourense,VEREA,intencionado,1.0,180,210,7,1,incendio,1
2009-03-13,spain,40.0,Cantabria,VEGA DE PAS,intencionado,1.0,180,240,8,0,incendio,1
2009-09-03,spain,2.0,Zamora,VIDEMALA,intencionado,0.0,95,120,12,1,incendio,1
2001-08-11,spain,1.5,"Coruña, A",MUXÍA,intencionado,1.0,135,245,21,5,incendio,1
2009-03-22,spain,80.0,León,CASTRILLO DE CABRERA,intencionado,1.0,1210,1380,11,3,incendio,1
2002-08-09,spain,1.0,Toledo,HORMIGOS,accidente,1.0,45,65,12,2,conato,1
2004-01-22,spain,1.0,Asturias,SAN MARTÍN DEL REY AURELIO,desconocido,0.0,132,181,2,1,conato,1
2007-12-15,spain,9.03,Salamanca,MIRANDA DEL CASTAÑAR,intencionado,1.0,233,528,15,2,incendio,1
2015-05-22,spain,2.0,León,MANSILLA DE LAS MULAS,intencionado,0.0,54,66,5,0,incendio,1
2003-03-22,spain,3.0,Gipuzkoa,BERGARA,accidente,1.0,350,365,11,1,incendio,1
2008-10-11,spain,3.0,Cantabria,VALDÁLIGA,desconocido,0.0,500,620,16,3,incendio,1
2001-09-14,spain,1.5,León,PUENTE DE DOMINGO FLOREZ,intencionado,1.0,270,435,29,2,incendio,1
2014-01-06,spain,1.5,Asturias,SARIEGO,intencionado,0.0,149,164,4,2,incendio,1
2014-06-14,spain,3.0,Valencia/València,XÀTIVA,accidente,0.0,483,2776,64,11,incendio,0
2005-07-27,spain,2.0,Ourense,"PEREIRO DE AGUIAR, O",intencionado,1.0,80,160,28,4,incendio,1
2015-08-30,spain,7.0,Asturias,PONGA,reproducido,0.0,1663,1750,5,1,incendio,1
2011-10-11,spain,1.3,Santa Cruz de Tenerife,"PASO, EL",desconocido,0.0,86,836,37,5,incendio,1
2003-01-29,spain,4.0,Zaragoza,PINA DE EBRO,accidente,0.0,35,105,4,1,incendio,1
2002-09-02,spain,8.0,Ourense,MUIÑOS,intencionado,1.0,255,340,33,2,incendio,1
2007-06-12,spain,2.5,Huelva,VILLANUEVA DE LOS CASTILLEJOS,accidente,0.0,37,97,32,10,incendio,0
2009-07-21,spain,1.0,Segovia,NAVA DE LA ASUNCION,intencionado,0.0,42,387,76,9,conato,1
2009-02-25,spain,1.0,Ourense,VILAR DE SANTOS,intencionado,1.0,131,194,7,2,conato,1
2004-02-13,spain,15.0,Ourense,CALVOS DE RANDÍN,intencionado,1.0,133,143,6,0,incendio,1
2001-09-04,spain,5.0,Cáceres,CUACOS DE YUSTE,intencionado,0.0,90,210,15,1,incendio,1
2003-08-13,spain,4.0,Asturias,"REGUERAS, LAS",reproducido,0.0,201,227,4,2,incendio,1
2014-06-24,spain,9.4,Toledo,MEJORADA,rayo,1.0,68,105,18,3,incendio,1
2007-11-11,spain,6.0,Ourense,CASTRO CALDELAS,intencionado,0.0,260,902,6,1,incendio,1
2015-06-21,spain,67.38,Cáceres,PERALEDA DE LA MATA,rayo,0.0,84,224,23,2,incendio,1
2001-09-18,spain,1.4,"Coruña, A",LOUSAME,intencionado,1.0,285,480,17,2,incendio,1
2014-01-09,spain,1.0,Bizkaia,KARRANTZA HARANA,intencionado,0.0,151,156,6,1,conato,1
2002-08-31,spain,1.3,"Coruña, A",FERROL,intencionado,1.0,110,200,21,2,incendio,1
2008-04-06,spain,10.5,Ourense,VIANA DO BOLO,intencionado,1.0,119,147,17,2,incendio,1
2002-06-17,spain,1.5,Toledo,URDA,desconocido,0.0,30,45,10,1,incendio,1
2011-03-10,spain,1.0,Ourense,"GUDIÑA, A",intencionado,1.0,64,72,5,2,conato,1
2003-08-04,spain,12.0,Badajoz,BADAJOZ,desconocido,0.0,240,290,28,7,incendio,1
2006-03-29,spain,3.0,Asturias,MIERES,desconocido,0.0,0,219,5,1,incendio,1
2005-02-02,spain,13.0,León,NOCEDA DEL BIERZO,desconocido,0.0,395,425,1,0,incendio,1
2008-04-04,spain,10.5,León,ROBLA LA,intencionado,1.0,224,284,20,3,incendio,1
2007-04-10,spain,4.0,Soria,DEVANOS,accidente,0.0,112,187,9,2,incendio,1
